,id,description,ingredients,categories,url
Spanische Holunderkaltschale,2667,"Holunder, die schwarzen Beeren, verkocht mit edlem Portwein und mit Cassispüree verfeinert als spanische Holunderkaltschale serviert, ist super erfrischend an heißen Sommertagen. Mit Zimt und Vanille verfeinert ein leckerer Verführung.
","{'Zimt', 'Wasser', 'Ahornsirup', 'Holunderbeere', 'Apfelsaft', 'Sahne'}","['Schwierigkeit leicht', 'Rezepte mit Alkohol', 'Beilagen', 'Holunderbeere', 'Kalte Suppen mit Früchten', 'Spanische Suppen', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Spanische_Holunderkaltschale
Spanischer Kartoffeleintopf,2668,"Es gibt in Spanien auch eine ganze Menge einfacher Gerichte, die typisch sind, aber auch preiswert. Der spanische Kartoffeleintopf ist ein solches Beispiel und schnell gemacht, schmeckt aber nach Mittelmeer und allem, was dazu gehört.
","{'Chorizo', 'Zwiebel', 'Safran', 'Paprika', 'Lorbeer', 'Pfeffer', 'Crème fraîche', 'Knoblauch', 'Kirschtomate', 'Salz', 'Kartoffel', 'Olivenöl'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Spanische Suppen', 'Kartoffeleintopf']",https://www.kochwiki.org/wiki/Spanischer_Kartoffeleintopf
Haferflockensuppe,2669,"Hier eine Basisversion der Haferflockensuppe, die entsprechend der angeführten Varianten, abgewandelt werden kann. 
","{'Haferflocken', 'Hirse', 'Sahne', 'Zwiebel'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Haferflocken', 'Süße Suppen', 'Vegetarische Hauptspeise', 'Vegetarische Nachspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Haferflockensuppe
Holunderbeersuppe,2670,"Die Holunderbeersuppe ist eine Spezialität aus Dithmarschen (Holstein). Sie ist auch eine schmackhafte bewährte Suppe bei Erkältungskrankheiten (fiebersenkend).
","{'Zimt', 'Zitrone', 'Zucker', 'Wasser', 'Sternanis', 'Apfel', 'Holunderbeere'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Erzgebirgische Küche', 'Schleswig-Holsteinische Küche', 'Sächsische Küche', 'Süße Suppen', 'Vegetarische Hauptspeise', 'Vegetarische Nachspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Holunderbeersuppe
Kirschsuppe,2671,"Die Kirschsuppe ist ein Rezept aus dem Kochbuch der Oma des Verfassers (ca. 1920).
","{'Zitrone', 'Zucker', 'Wasser', 'Süßkirsche', 'Ei', 'Kirschsaft', 'Stärkemehl'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Kirsche', 'Schleswig-Holsteinische Küche', 'Süße Suppen', 'Vegetarische Hauptspeise', 'Vegetarische Nachspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Kirschsuppe
Pfirsich-Orangensuppe,2672,"Die Pfirsich-Orangensuppe ist ein von dem Autor selbst kreiertes Dessert, das aus Pfirsicheis und Orangensaft hergestellt wird.
",{'Orange'},"['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Süße Suppen', 'Vegetarische Hauptspeise', 'Vegetarische Nachspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Pfirsich-Orangensuppe
Pflaumensuppe,2673,"Das Rezept der Pflaumensuppe stammt aus dem Jugend-Kochbuch der Oma des Verfassers (ca. 1920).
","{'Zucker', 'Wasser', 'Ei', 'Apfelsaft', 'Pflaume', 'Stärkemehl'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Pflaume', 'Schleswig-Holsteinische Küche', 'Süße Suppen', 'Vegetarische Hauptspeise', 'Vegetarische Nachspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Pflaumensuppe
Stachelbeersuppe,2674,"Die Stachelbeersuppe ist ein Rezept aus dem Kochbuch der Oma des Verfassers.
","{'Zimt', 'Zucker', 'Wasser', 'Ei', 'Apfel', 'Stachelbeere', 'Stärkemehl'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Schleswig-Holsteinische Küche', 'Stachelbeere', 'Süße Suppen', 'Vegetarische Hauptspeise', 'Vegetarische Nachspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Stachelbeersuppe
Zitronenkaltschale,2675,"Die erfrischende Zitronenkaltschale ist ein alter Klassiker der deutschen Küche. Eine Kaltschale ist ein flüssiges bzw. sämiges Gericht, das vor allem im Sommer anstelle der Suppe, aber auch als Nachspeise serviert wird. 
","{'Wasser', 'Zucker', 'Stärkemehl', 'Ei'}","['Schwierigkeit leicht', 'Rezepte mit Alkohol', 'Kalte Suppen mit Früchten', 'Kaltschale', 'Süße Suppen', 'Vegetarische Hauptspeise', 'Vegetarische Nachspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Zitronenkaltschale
Kategorie:Vegetarische Suppe,2676,"Man kann auch ohne Fleisch schmackhafte frische Suppen herstellen. Man sollte am besten immer Gemüse verwenden, das gerade Saison hat und aus der Region kommt. Das ist frisch und schont das Klima. Die Suppen eignen sich als Vorsuppe, man kann sie aber auch als Hauptmahlzeit servieren. Dazu sind vegetarische Suppen meist kalorienarm. Viel Spaß beim Nachkochen!
",set(),"['Vegetarische Rezepte', 'Suppen']",https://www.kochwiki.org/index.php?title=Kategorie:Vegetarische_Suppe&pagefrom=Spargelcremesuppe#mw-pages
Gelbe Paprika-Cremesuppe,2677,"Eine sommerliche Farbe sowie ein guter, harmonischer Geschmack machen die Gelbe Paprikasuppe zu einer köstlichen Vorspeise aus Oberösterreichs Küche, die am besten in der Paprikasaison zubereitet wird.
","{'Lachs', 'Paprika', 'Butter', 'Pfeffer', 'Bärlauch', 'Ingwer', 'Schalotte', 'Sonnenblumenöl', 'Salz', 'Sahne'}","['Schwierigkeit leicht', 'Rezepte mit Alkohol', 'Oberösterreichische Küche', 'Paprikasuppen', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Gelbe_Paprika-Cremesuppe
Gelbe Paprikasuppe,2678,"Dies ist ein Rezept für eine Suppe aus gelber Paprika.
","{'Currypulver', 'Zitrone', 'Zucker', 'Zwiebel', 'Chili', 'Brühe', 'Paprika', 'Pfeffer', 'Crème fraîche', 'Salz', 'Sahne'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Paprikasuppen', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Gelbe_Paprikasuppe
Gemüsecremesuppe,2679,"Gemüsecremesuppe ist ein praktisches Rezept, für das man alle Gemüse verwenden kann, die man noch im Kühlschrank hat und die verwertet werden müssen.
","{'Zwiebel', 'Weizenmehl', 'Butter', 'Pfeffer', 'Spargel', 'Petersilie', 'Lauch', 'Knoblauch', 'Karotte', 'Kohlrabi', 'Salz', 'Sahne'}","['Schwierigkeit leicht', 'Rezepte mit Alkohol', 'Gemüsecremesuppen', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Gem%C3%BCsecremesuppe
Gemüsesuppe,2680,"Die Gemüsesuppe ist eine leicht herzustellende Suppe aus frischen Zutaten, die man mit allem Gemüse variieren kann, das man gerade frisch auf dem Markt bekommt.
","{'Zwiebel', 'Butter', 'Pfeffer', 'Blumenkohl', 'Crème fraîche', 'Lauch', 'Karotte', 'Salz', 'Kartoffel'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Gemüsesuppen mit gemischtem Gemüse', 'Katerfrühstück', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Gem%C3%BCsesuppe
Gemüsesuppe mit Kräuter-Pistou,2681,"Die Gemüsesuppe mit Kräuter-Pistou ist eine leichte Sommersuppe. Das Kräuter-Pistou ist eine Abwandlung des provenzalischen Pistous.
","{'Zucchini', 'Tomate', 'Majoran', 'Paprika', 'Pfeffer', 'Lauchzwiebel', 'Petersilie', 'Bohne', 'Hörnchennudel', 'Salz'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Grüne-Bohnen-Suppen', 'Paprikasuppen', 'Tomatensuppen', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise', 'Zucchinisuppe', 'Provenzalische Küche']",https://www.kochwiki.org/wiki/Gem%C3%BCsesuppe_mit_Kr%C3%A4uter-Pistou
Grenadiermarsch,2682,"Grenadiermarsch (ungarisch: Gránátos-kocka, Krumplis tészta) ist ein einfaches ungarisches Gericht aus Kartoffeln, Paprikapulver und Nudeln, das in Ungarn beliebt ist. Auch in Österreich ist es bekannt sowie in der Slowakei unter Granadír. 
","{'Zwiebel', 'Kümmel', 'Paprika', 'Pfeffer', 'Gurke', 'Sonnenblumenöl', 'Salz', 'Kartoffel', 'Bandnudeln'}","['Schwierigkeit leicht bis mittel', 'Rezepte ohne Alkohol', 'Kartoffeleintopf', 'Ungarische Küche', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise', 'Wiener Küche', 'Slowakische Küche', 'Burgenländische Küche']",https://www.kochwiki.org/wiki/Grenadiermarsch
Gromperenzopp,2683,"Gromperenzopp (""Kartoffelsuppe"") ist ein traditionelles Luxemburger Rezept für eine klassische Kartoffelsuppe aus Porree und Kartoffeln in einer Mischung aus Wasser und Milch, die mit einem Eigelb gebunden wird.
","{'Meersalz', 'Wasser', 'Ei', 'Butter', 'Petersilie', 'Lauch', 'Milch', 'Salz', 'Kartoffel', 'Sahne'}","['Schwierigkeit mittel', 'Rezepte ohne Alkohol', 'Kartoffelsuppen', 'Luxemburger Küche', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Gromperenzopp
Grün-weiße Petersiliensuppe,2684,"Die grün-weiße Petersiliensuppe ist ein sehr gutes Beispiel dafür, dass man aus der Wurzel, die als Gewürzpflanze hoch im Kurs steht, auch ein eigenständiges Gericht zubereiten kann, in dem sie die Hauptzutat ist. Im Winter stillt dieses heiße Süppchen den ersten Hunger.
","{'Muskat', 'Zwiebel', 'Brühe', 'Pfeffer', 'Petersilie', 'Karotte', 'Wurzelpetersilie', 'Rote Bete', 'Sahne', 'Margarine'}","['Schwierigkeit mittel', 'Rezepte mit Alkohol', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Gr%C3%BCn-wei%C3%9Fe_Petersiliensuppe
Grüne Spargelsuppe,2685,"Eine grüne Spargelsuppe sollte die Spargelsaison eröffnen. 
","{'Butter', 'Pfeffer', 'Spargel', 'Kerbel', 'Schalotte', 'Salz', 'Sahne'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Spargelsuppen', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Gr%C3%BCne_Spargelsuppe
Grüner Eintopf mit Pistazien-Joghurt,2686,"In einer bekannten Frauenzeitschrift erschien das Rezept grüner Eintopf mit Pistazien-Joghurt des TV-Kochs Tim Mälzer, das hier - leicht geändert und nachgekocht - der Koch-Wiki-Community vorgestellt werden soll.
","{'Limette', 'Couscous', 'Knoblauch', 'Brühe', 'Chili', 'Pistazie', 'Erbse', 'Pfeffer', 'Kaiserschote', 'Lauchzwiebel', 'Brokkoli', 'Joghurt', 'Kohlrabi', 'Salz', 'Olivenöl', 'Estragon'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Brokkolisuppen', 'Couscous', 'Kohlrabi', 'Tim Mälzer', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Gr%C3%BCner_Eintopf_mit_Pistazien-Joghurt
Haferflockensuppe mit Milch,2687,"Die Haferflockensuppe ist leider etwas in Vergessenheit geraten. Ein einfaches, nahrhaftes Rezept aus den Kochbüchern der Groß- und Urgroßeltern. Diese Suppe hat wenig mit dem Porridge von den britischen Inseln zu tun.
","{'Rosine', 'Zimt', 'Banane', 'Zucker', 'Zitrone', 'Schokolade', 'Zwieback', 'Kakao', 'Butter', 'Haferflocken', 'Apfel', 'Milch'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Deutsche Küche', 'Haferflocken', 'Süße Milchsuppen', 'Vegetarische Hauptspeise', 'Vegetarische Nachspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Haferflockensuppe_mit_Milch
Hokkaido-Kürbis-Kartoffelsuppe,2688,"Die Hokkaido-Kürbis-Kartoffelsuppesuppe ist eine Eigenentwicklung (Familienrezept) und lässt sich sehr einfach zubereiten.
","{'Kürbiskernöl', 'Muskat', 'Wasser', 'Butter', 'Hokkaido-Kürbis', 'Brötchen', 'Rapsöl', 'Salz', 'Kartoffel', 'Schmand'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Kürbissuppen', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Hokkaido-K%C3%BCrbis-Kartoffelsuppe
Hokkaido-Kürbissuppe,2689,"Die Hokkaido-Kürbissuppe ist - dem Namen nach - eine japanische Suppe und lässt sich sehr schnell zubereiten.
","{'Meersalz', 'Ingwer', 'Muskat', 'Chili', 'Kürbiskern', 'Pfeffer', 'Hokkaido-Kürbis', 'Knoblauch', 'Schnittlauch', 'Sahne', 'Kürbiskernöl'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Kürbissuppen', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise', 'Japanische Suppen']",https://www.kochwiki.org/wiki/Hokkaido-K%C3%BCrbissuppe
Indische Möhrencremesuppe,2690,"Indische Möhrencremesuppe ist ein einfaches vegetarisches Gericht, das man auch einfrieren kann.
","{'Currypulver', 'Zwiebel', 'Knoblauch', 'Brühe', 'Schlagsahne', 'Butter', 'Kurkuma', 'Ingwer', 'Karotte', 'Salz'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Gemüsecremesuppen', 'Karottensuppen', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Indische_M%C3%B6hrencremesuppe
Kalte Knoblauchsuppe,2691,"Die kalte Knoblauchsuppe ist eine lecker Beilage auf einer Tapas Party. Sie passt zu jedem spanischen Menü oder spanischen Buffet. 
","{'Wasser', 'Toastbrot', 'Mandel', 'Baguette', 'Pfeffer', 'Olivenöl', 'Knoblauch', 'Salz', 'Weißweinessig'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Kalte Gemüsesuppen', 'Knoblauchsuppen', 'Tapas als Suppe', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Kalte_Knoblauchsuppe
Kalte Papayasuppe mit Minze,2692,"Kalte Papayasuppe mit Minze stammt aus Südafrika. Sie ist sehr schnell herzustellen und wird kalt gegessen. Sie eignet sich hervorragend als Vorspeise für ein sommerliches Menü.
","{'Salz', 'Papaya'}","['Schwierigkeit leicht', 'Rezepte mit Alkohol', 'Kalte Suppen mit Früchten', 'Papaya', 'Südafrikanische Küche', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Kalte_Papayasuppe_mit_Minze
Kalte Tomatensuppe,2693,"Die kalte Tomatensuppe ist eine Abwandlung der klassischen Gazpacho und mindestens ebenso erfrischend! 
","{'Zitrone', 'Toastbrot', 'Tomate', 'Pfeffer', 'Salz', 'Olivenöl'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Kalte Gemüsesuppen', 'Tomatensuppen', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Kalte_Tomatensuppe
Karotten-Melange,2694,"Eine schnell zubereitete, gesunde und sehr gut mundende Vorspeise ist die erfrischende Karotten-Melange. Diese Suppe eignet sich ausgezeichnet als Entrée vor einem guten Dinner.
","{'Haselnussöl', 'Pastinake', 'Zitrone', 'Wasser', 'Honig', 'Pfeffer', 'Apfel', 'Ingwer', 'Salz', 'Karotte', 'Apfelsaft', 'Haselnuss', 'Sahne', 'Kardamom'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Abendessen', 'Karottensuppen', 'Oberösterreichische Küche', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Karotten-Melange
Karotten-Orangensuppe,2695,"Die Karotten-Orangensuppe passt in die Winterzeit und schmeckt hervorragend würzig. Die Suppe mit der feinen Einlage aus Orangenfilets ist ein echtes Festmahl und  nicht nur farblich in verlockendem Orange, sondern dank Vitamin A auch inhaltlich etwas für das Auge.
","{'Salz', 'Ingwer', 'Zimt', 'Muskat', 'Gartenkresse', 'Chili', 'Butter', 'Pfeffer', 'Knoblauch', 'Orange', 'Karotte', 'Joghurt', 'Schalotte', 'Sahne', 'Kardamom'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Karottensuppen', 'Oberösterreichische Küche', 'Orange', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Karotten-Orangensuppe
Karottensuppe mit Ingwer,2696,"Die Karottensuppe mit Ingwer ist ein altes Rezept und es lohnt sich immer wieder, die alte Deutsche Küche neu zu entdecken, aber diesmal mit einer leicht exotischen Note.
","{'Cayennepfeffer', 'Knoblauch', 'Butter', 'Pfeffer', 'Petersilie', 'Ingwer', 'Salz', 'Karotte', 'Schalotte', 'Zitronengras', 'Sahne'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Gemüsecremesuppen', 'Karotte', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Karottensuppe_mit_Ingwer
Karottensuppe mit Rosmarin,2697,"Die Karottensuppe mit Rosmarin ist eine feine, gesunde und farbintensive Vorspeise. Sie ist aber mit etwas Toastbrot auch hervorragend als Hauptmahlzeit geeignet. Der Rosmarin ergänzt die Karotten geschmacklich hervorragend. Aber auch andere Kräuter, wie z.B. Petersilie könne verwendet werden.
","{'Mehl', 'Zwiebel', 'Wasser', 'Butter', 'Sauerrahm', 'Pfeffer', 'Rosmarin', 'Petersilie', 'Karotte', 'Salz'}","['Schwierigkeit leicht bis mittel', 'Rezepte ohne Alkohol', 'Karottensuppen', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Karottensuppe_mit_Rosmarin
Kartoffel-Joghurt-Bärlauch-Suppe,2698,"Jetzt, wo die Tage bereits wieder wärmer werden, vor allem aber im Sommer, wenn die Sonne vom Himmel brennt, gibt es nichts besseres als eine erfrischende Suppe. Besonders als Alternative zu den oft gegessenen Salaten, vor allem aber statt Fleischspeisen, die dann oft besonders schwer im Magen liegen. Da bietet sich die leicht säuerliche Kartoffel-Joghurt-Bärlauch-Suppe an, die schnell zubereitet ist und durch die leichte Säure des Joghurts kühlend wirkt, den Durst stillt und den Magen füllt.
","{'Zitrone', 'Zucker', 'Muskat', 'Butter', 'Pfeffer', 'Lauchzwiebel', 'Bärlauch', 'Joghurt', 'Topinambur', 'Salz', 'Kartoffel'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Bärlauch', 'Kartoffelsuppen', 'Oberösterreichische Küche', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Kartoffel-Joghurt-B%C3%A4rlauch-Suppe
Kartoffel-Lauchsuppe,2699,"Die Kartoffel-Lauchsuppe ist eine leichte Suppe für den Sommer oder eine angenehme Vorspeise, abgeschaut beim französischen Meisterkoch Paul Bocuse aus Collonges und leicht abgeändert.
","{'Muskat', 'Zitrone', 'Zwiebel', 'Butter', 'Pfeffer', 'Wodka', 'Lauch', 'Ingwer', 'Karotte', 'Salz', 'Kartoffel', 'Sahne'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Kartoffelsuppen', 'Lauchsuppen', 'Rezepte bekannter Köche', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise', 'Paul Bocuse']",https://www.kochwiki.org/wiki/Kartoffel-Lauchsuppe
Kartoffelcremesuppe,2700,"Kartoffelcremesuppe ist keine Cremesuppe im klassischen Sinne, weil man auf die Mehlschwitze verzichten kann, da die Kartoffel durch die enthaltene Stärke der Suppe genug Bindung verleiht. Aber auch bei dieser Suppe darf Sahne und Butter nicht fehlen, damit sie lecker schmeckt.
","{'Muskat', 'Butter', 'Pfeffer', 'Petersilie', 'Lauch', 'Karotte', 'Salz', 'Kartoffel', 'Sahne'}","['Schwierigkeit leicht', 'Rezepte mit Alkohol', 'Gemüsecremesuppen', 'Kartoffelsuppen', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Kartoffelcremesuppe
Kartoffeleintopf mit Rosenkohl,2701,"Der Kartoffeleintopf mit Rosenkohl ist eine leckere Sache im Herbst, wenn es frischen Rosenkohl gibt. Er hat viele Vitamine, macht ordentlich satt, aber nicht dick. Und zudem ist er auch noch relativ schnell gemacht.
","{'Zwiebel', 'Cayennepfeffer', 'Majoran', 'Rosenkohl', 'Tomate', 'Paprika', 'Pfeffer', 'Sauerrahm', 'Petersilie', 'Lauch', 'Schnittlauch', 'Salz', 'Kartoffel'}","['Schwierigkeit leicht', 'Rezepte mit Alkohol', 'Deutsche Küche', 'Kartoffeleintopf', 'Rosenkohl', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Kartoffeleintopf_mit_Rosenkohl
Kartoffelsuppe mit Pfifferlingen,2702,"Wenn die Pfifferlingsaison im Juni beginnt und frische Pilze im Obstregal des Supermarktes liegen, heißt es zugreifen. Zur gleichen Zeit gibt es auch schon junge Kartoffeln auf dem Markt. Die feinen, aber teuren Pfifferlinge und die ebenso feinen, aber vergleichsweise billigen Kartoffeln bilden ein echtes Kontrastprogramm und vereinen in der Kartoffelsuppe mit Pfifferlingen beide Geschmacksrichtungen in einem einfachen Gewand.
","{'Pfifferling', 'Butter', 'Lauchzwiebel', 'Crème fraîche', 'Bockwurst', 'Kartoffel'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Kartoffelsuppen', 'Pfifferlinge', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Kartoffelsuppe_mit_Pfifferlingen
Käse-Sahne-Sauce,2703,"Die Käse-Sahne-Sauce ist eine der größeren Herausforderungen im Umfeld der Pastasaucen. Nicht nur, dass der Fettgehalt in einem nicht zu geringen Maß gehalten werden muss, es darf auch auf keinen Fall eine zu große Hitze zugeführt werden. Beide Variablen in entsprechenden Parametern zu halten, erfordert ein wenig Übung, und es kann durchaus sein, dass die Sauce erst im zweiten oder dritten Anlauf gelingen wird. Trotzdem: viel Spaß damit!
","{'Muskat', 'Stärkemehl', 'Pfeffer', 'Brühwürfel', 'Sahne'}","['Schwierigkeit leicht bis mittel', 'Rezepte mit Alkohol', 'Nudelsauce', 'Schnelle Soßen', 'Singleküche', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/K%C3%A4se-Sahne-Sauce
Khmeli-Suneli,2704,"Khmeli-Suneli (Chmeli-Suneli) (georgisch ხმელი-სუნელი) ist eine Gewürzmischung verschiedener getrockneter Gewürze, die zu geschmortem Lamm, zu Eintöpfen und zum Abschmecken verschiedener sauer-pikanter Saucen verwendet wird.
","{'Koriander', 'Majoran', 'Färberdistel', 'Schabzigerklee', 'Lorbeer', 'Pfeffer', 'Dill', 'Petersilie', 'Sommer-Bohnenkraut'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Georgische Küche', 'Gewürzmischungen', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Khmeli-Suneli
