,id,description,ingredients,categories,url
Tandoori Murgh,2137,"Tandoori Murgh (gewürztes Huhn) ist ein beliebtes indisches Gericht und wird im Original in einem Tandur zubereitet. Gegrillt (wie empfohlen), in der Pfanne oder im Backofen zubereitet ist natürlich ebenso möglich. 
","{'Joghurt', 'Meersalz', 'Knoblauch', 'Pfeffer', 'Butterschmalz', 'Hühnerbrust', 'Zucker', 'Ingwer', 'Zitrone', 'Wasser', 'Tandoori Masala', 'Zwiebel'}","['Schwierigkeit leicht bis mittel', 'Rezepte ohne Alkohol', 'Indische und Pakistanische Küche', 'Hühnerbrust', 'Geflügel vom Grill', 'Hühnerschenkel']",https://www.kochwiki.org/wiki/Tandoori_Murgh
Tomatenhuhn auf Fenchel-Zwiebel-Tomaten-Gemüse,2138,"Ein fruchtiges, sommerlich zubereitetes Gericht ist das mit Tomaten gefüllte Tomatenhuhn auf Fenchel-Zwiebel-Tomaten-Gemüse, das nicht nur im Backrohr, sondern auch auf dem Grill zubereitet werden kann.
","{'Tomate', 'Butter', 'Zubereitung:Zitronenabrieb', 'Poularde', 'Gewürzthymian', 'Chili', 'Knoblauch', 'Geklärte Hühnerbrühe', 'Kirschtomate', 'Pfeffer', 'Fenchel', 'Salz', 'Zucker', 'Weißwein', 'Zitrone', 'Olivenöl', 'Zwiebel'}","['Schwierigkeit mittel', 'Rezepte mit Alkohol', 'Französische Küche', 'Geflügel vom Grill', 'Schmorhuhn', 'Tomate', 'Fenchel']",https://www.kochwiki.org/wiki/Tomatenhuhn_auf_Fenchel-Zwiebel-Tomaten-Gem%C3%BCse
Gegrillte Bananen mit asiatischer Karamellsauce,2139,"Gegrillte Bananen mit asiatischer Karamelsauce sind der Beweis dafür, dass es beim Grillen nicht immer Fleisch sein muss. Dies ist ja bekannt. Gegrillte Desserts rufen aber bei Gästen häufig noch eine gewisse Verwunderung hervor. Bananen zu grillen, ist auch nicht neu, aber die Sauce dazu gibt den gewissen Kick und wird auch gern noch ausgelöffelt, wenn die Bananen und das obligatorische Eis dazu schon längst vertilgt sind.
","{'Zimt', 'Kokosmilch', 'Stärkemehl', 'Banane', 'Zucker', 'Wasser', 'Zitronengras'}","['Schwierigkeit mittel', 'Rezepte ohne Alkohol', 'Kokosmilch', 'Vegetarische Hauptspeise', 'Obst und Gemüse vom Grill']",https://www.kochwiki.org/wiki/Gegrillte_Bananen_mit_asiatischer_Karamellsauce
Bananen im Speckmantel,2140,"Bananen im Speckmantel sind so etwas wie eine Tapas-Nachspeise. Es hört sich etwas crazy an, ist geschmacklich aber unvergesslich (im Guten wie im Bösen…). Es ist zuerst salzig, dann scharf, dann süß. Unglaublich…. 
","{'Speck', 'Frühstücksspeck', 'Paprika', 'Banane'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Tapas als Dessert', 'Obst und Gemüse vom Grill', 'Tapas mit Früchten', 'Tapas mit Speck']",https://www.kochwiki.org/wiki/Bananen_im_Speckmantel
Champignons im Serrano-Mantel,2141,"Die Champignons im Serrano-Mantel sind herzhafte gegrillte Tapas aus Spanien. Sehr einfach und sehr lecker.
","{'Champignon', 'Pfeffer', 'Serrano-Schinken'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Tapas mit Pilzen', 'Tapas mit Schinken', 'Champignons', 'Obst und Gemüse vom Grill']",https://www.kochwiki.org/wiki/Champignons_im_Serrano-Mantel
Datteln im Speckmantel,2142,"Datteln im Speckmantel ist eine spanische Tapa, die einfach herzustellen, in ihrer Wirkung auf Gäste aber nicht zu unterschätzen ist. Sie kann auch gut beim Grillen als Vorspeise gereicht werden.
","{'Pflanzliche Öle', 'Frühstücksspeck', 'Dattel'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Tapas mit Früchten', 'Tapas mit Speck', 'Obst und Gemüse vom Grill', 'Dattel']",https://www.kochwiki.org/wiki/Datteln_im_Speckmantel
Gefüllte Portobellos,2143,"Gefüllte Portobellos sind ein leichtes und köstliches Gericht. Dies sind eigentlich große Champignons, die sich ideal für das Picknick oder als Beilage zu vielerlei Gerichten hervorragend eignen.
","{'Butter', 'Champignon', 'Le Gruyère', 'Meersalz', 'Parmaschinken', 'Lauchzwiebel', 'Petersilie', 'Pfeffer', 'Hafer', 'Frischkäsesorten'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Gemüse', 'Obst und Gemüse vom Grill']",https://www.kochwiki.org/wiki/Gef%C3%BCllte_Portobellos
Gegrillte Bananen,2144,"Gegrillte Bananen, eine etwas andere, aber lecker schmeckende Nachspeise vom Grill. Mit köstlicher Schokolade zubereitet, eine Gaumenfreude, die überrascht.
","{'Whisky', 'Schokolade', 'Zucker', 'Banane'}","['Schwierigkeit leicht', 'Rezepte mit Alkohol', 'Banane', 'Kokosnuss', 'US-amerikanische Küche', 'Vegetarische Hauptspeise', 'Obst und Gemüse vom Grill']",https://www.kochwiki.org/wiki/Gegrillte_Bananen
Gegrillte Champignonköpfe mit feiner Füllung,2145,"Immer wieder gerne bei Grillfesten gegessen werden die gegrillten Champignons mit feiner Füllung. Ein Highlight, das durch die einfache Füllung aus Kräuterbutter kaum Arbeit bereitet und schnell zubereitet ist. Die Füllung kann je nach Lust und Laune mild-würzig bis scharf abgeschmeckt werden.
","{'Champignon', 'Kräuterbutter'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Gefüllte Champignons', 'Vegetarische Hauptspeise', 'Vegetarische Vorspeise', 'Obst und Gemüse vom Grill']",https://www.kochwiki.org/wiki/Gegrillte_Champignonk%C3%B6pfe_mit_feiner_F%C3%BCllung
Gegrillte Gemüsespieße,2146,"Gegrillte Gemüsespieße sind herrliche Tapas ohne Fleisch oder Fisch.
","{'Tomate', 'Champignon', 'Zucchini', 'Knoblauch', 'Pfeffer', 'Salz', 'Paprika', 'Pflanzliche Öle', 'Schalotte', 'Zwiebel', 'Tomatenmark', 'Basilikum'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Champignons', 'Tapas mit Gemüse', 'Tapas mit Pilzen', 'Vegetarische Hauptspeise', 'Vegetarische Vorspeise', 'Obst und Gemüse vom Grill']",https://www.kochwiki.org/wiki/Gegrillte_Gem%C3%BCsespie%C3%9Fe
Gegrillte Maiskolben,2147,"Während bei uns gegrillte Maiskolben hauptsächlich an geselligen Grillabenden gegessen werden, werden sie beispielsweise in Ungarn und Mexiko zur Erntezeit an jeder Straßenecke als Imbiss verkauft. Und auch bei Kindern sind sie sehr beliebt, wohl nicht zuletzt, weil man sie mit den Händen essen darf und das Abknabbern so viel Spaß macht. Da die Maiskolben für dieses Gericht frisch sein müssen, bietet es sich zur Erntesaison im frühen Herbst an.
","{'Butter', 'Chili', 'Pfeffer', 'Mais', 'Salz'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Kinderküche', 'Mais', 'US-amerikanische Küche', 'Vegetarische Hauptspeise', 'Obst und Gemüse vom Grill']",https://www.kochwiki.org/wiki/Gegrillte_Maiskolben
Gegrillte Paprika mit Kirschtomaten und Ziegenkäse,2148,"Gegrillte Paprika mit Kirschtomaten und Ziegenkäse ist eine Kreation des bekannten Fernsehkochs Steffen Henssler. Das Rezept enthält zudem ein interessantes Schnellverfahren, Paprika zu marinieren.
","{'Weißweinessig', 'Ziegenkäse', 'Minzen', 'Knoblauch', 'Kirschtomate', 'Salz', 'Paprika', 'Olivenöl'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Paprika', 'Steffen Henssler', 'Vegetarische Hauptspeise', 'Obst und Gemüse vom Grill']",https://www.kochwiki.org/wiki/Gegrillte_Paprika_mit_Kirschtomaten_und_Ziegenk%C3%A4se
Gegrillter Rhabarber mit Basilikumhonig,2149,"Rhabarber einmal anders, nicht gekocht oder gedünstet, sondern auf dem Grill zubereitet. Gegrillter Rhabarber mit Basilikumhonig ist eine sehr erfrischende und einfache Nachspeise an heißen Tagen.
","{'Butter', 'Zubereitung:Zitronenabrieb', 'Rhabarber', 'Honig', 'Zucker', 'Fenchel', 'Basilikum'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Kinderküche', 'Rhabarber', 'Vegetarische Hauptspeise', 'Obst und Gemüse vom Grill']",https://www.kochwiki.org/wiki/Gegrillter_Rhabarber_mit_Basilikumhonig
Gemüsespieße,2150,"Die Gemüsespieße sind ein vegetarisches Gericht für den Grill oder für den Backofen.
","{'Champignon', 'Zucchini', 'Chili', 'Knoblauch', 'Pfeffer', 'Kirschtomate', 'Salz', 'Paprika', 'Cayennepfeffer', 'Olivenöl', 'Zwiebel', 'Basilikum'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Vegetarische Hauptspeise', 'Obst und Gemüse vom Grill']",https://www.kochwiki.org/wiki/Gem%C3%BCsespie%C3%9Fe
Geröstete Paprikaschoten mit Tomaten-Knoblauchfüllung und Sardellen,2151,"Schnell, lecker und einfach aus nur wenigen Zutaten zubereitet, sind die gerösteten Paprikaschoten mit Tomaten-Knoblauchfüllung und Sardellen nicht nur etwa eine kleine Köstlichkeit für Zwischendurch, sondern eignen sich hervorragend als kleine Vorspeise, als Gemüsebeilage zu gegrilltem Fleisch und Gemüse oder auch als Antipasto. Als besonderes Highlight und Augenschmaus bieten sich die gefüllten Paprikaschoten auch hervorragend als Kleinigkeit zu kalten Buffets an.
","{'Anchovis', 'Petersilie', 'Knoblauch', 'Pfeffer', 'Kirschtomate', 'Salz', 'Paprika', 'Zucker', 'Rosmarin', 'Olivenöl'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Mediterrane Küche', 'Beilagen', 'Obst und Gemüse vom Grill', 'Gefüllte Paprikaschoten', 'Tomate', 'Kaltes Buffet', 'Warmes Buffet', 'Antipasti']",https://www.kochwiki.org/wiki/Ger%C3%B6stete_Paprikaschoten_mit_Tomaten-Knoblauchf%C3%BCllung_und_Sardellen
Grill-Champignons,2152,"Vegetarisch grillen - es muss nicht immer Fleisch sein…
","{'Schafskäse', 'Gewürzthymian', 'Olivenöl', 'Champignon'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Gefüllte Champignons', 'Vegetarische Hauptspeise', 'Vegetarische Vorspeise', 'Obst und Gemüse vom Grill']",https://www.kochwiki.org/wiki/Grill-Champignons
Grilltomaten,2153,"Die Grilltomaten sind eine schöne, fruchtige Beilage beim Grillen. Und dazu einfach gemacht.
","{'Tomate', 'Gewürzthymian', 'Knoblauch', 'Pfeffer', 'Salz', 'Olivenöl', 'Basilikum'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Gemüsebeilagen', 'Tomate', 'Vegetarische Hauptspeise', 'Obst und Gemüse vom Grill']",https://www.kochwiki.org/wiki/Grilltomaten
Maiskolben mit Kressebutter,2154,"Maiskolben in Kressebutter sind ein schönes Grillgericht, das zu jedem Steak passt, das man auf den Grill legt.
","{'Butter', 'Gartenkresse', 'Pfeffer', 'Mais', 'Salz', 'Pflanzliche Öle', 'Zitrone'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Deutsche Küche', 'Mais', 'Obst und Gemüse vom Grill', 'Beilagen']",https://www.kochwiki.org/wiki/Maiskolben_mit_Kressebutter
Melanzanibrot,2155,"Die ovalen Auberginen, auch Eierfrucht oder Melanzani genannt, stammen ursprünglich aus Indien, sind botanisch gesehen eine Beere und zählen wie z. B. die Tomate zu den Nachtschattengewächsen. Köstlich gebraten, geschichtet mit geröstetem Brot bildet  das Melanzanibrot eine ideale Beilage zu Grill- sowie mediterranen Gerichten, Vor- und Hauptspeisen oder zu Fisch-, Geflügelgerichten und Meeresfrüchten. Natürlich schmeckt das Melanzanibrot aber auch als kleiner, leichter Snack so nebenbei.   
","{'Meersalz', 'Pfeffer', 'Aubergine', 'Baguette', 'Olivenöl', 'Limette'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Aubergine', 'Beilagen', 'Mediterrane Küche', 'Vegetarische Hauptspeise', 'Obst und Gemüse vom Grill']",https://www.kochwiki.org/wiki/Melanzanibrot
Paprika-Feta-Gewürz-Rouladen,2156,"Ein würziges und schmackhaftes vegetarisches Gericht sind die nicht wie üblich aus Rind- oder Kalbfleisch sondern aus Paprika gerollten Paprika-Feta-Gewürz-Rouladen. Das durch viele Gewürze harmonisch abgeschmeckte und mit Feta gefüllte Gericht eignet sich hervorragend für die Zubereitung auf dem Grill, kann aber ebensogut im Backrohr zubereitet werden.
Wer aber auf Fleisch nicht verzichten will, für den sei gesagt, dass die Paprika-Gewürz-Rouladen auch hervorragend als Beilage zu Steaks, Koteletts aber auch Fisch und Geflügel munden.
","{'Gemüsebrühe', 'Chili', 'Knoblauch', 'Paprika', 'Bibernelle', 'Feta', 'Pfeffer', 'Koriander', 'Sesamöl', 'Schwarzkümmel', 'Olivenöl', 'Lauch', 'Karotte', 'Walnuss', 'Meersalz', 'Kräuter und Gewürze', 'Muskat', 'Roggen', 'Salz'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Feta', 'Paprika', 'Roggen', 'Vegetarische Hauptspeise', 'Obst und Gemüse vom Grill']",https://www.kochwiki.org/wiki/Paprika-Feta-Gew%C3%BCrz-Rouladen
Pečene Paprike,2157,"Pečene Paprike (Печене Паприке, Aussprache: Petschene Paprike, serbisch für ""gegrillte/gebratene Paprika"") sind ein Klassiker auf dem Balkan und ein hervorragender Begleiter zu Sommergerichten und Grillspeisen. Man kann saftige, süße, rote Spitzpaprika verwenden oder lange, scharfe, grüne Paprika, je nach persönlicher Vorliebe. Durch den Röstvorgang kann die Haut abgeschält werden und die aromatische Schote wird wunderbar weich.
","{'Essig', 'Knoblauch', 'Petersilie', 'Salz', 'Paprika', 'Olivenöl'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Beilagen', 'Paprika', 'Serbische Küche', 'Vegane Hauptspeisen', 'Vegane Vorspeisen', 'Obst und Gemüse vom Grill']",https://www.kochwiki.org/wiki/Pe%C4%8Dene_Paprike
Speckbohnen,2158,"Speckbohnen sind vor allem zu Lamm- oder Schaffleisch die ideale Beilage, aber auch zu Rind. Diese Beilage lässt sich im Sommer auch einfach am Grill zubereiten. Einfach einmal ausprobieren.
","{'Speck', 'Meersalz', 'Gartenbohne', 'Pfeffer', 'Sommer-Bohnenkraut', 'Wasser'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Innviertler Küche', 'Mühlviertler Küche', 'Waldviertler Küche', 'Bohnengemüse', 'Obst und Gemüse vom Grill']",https://www.kochwiki.org/wiki/Speckbohnen
Tortini di melanzane,2159,"Die aus Sizilien stammenden Tortini di melanzane (""Auberginen-Törtchen"") sind ein lecker schmeckendes Gericht, das sowohl kalt, lauwarm oder heiß mundet.
","{'Butter', 'Sizilianisches Pesto', 'Ziegenfrischkäse', 'Einfache Tomatensauce', 'Chili', 'Knoblauch', 'Pfeffer', 'Aubergine', 'Salz', 'Paprika', 'Oregano', 'Olivenöl', 'Pecorino', 'Basilikum'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Aubergine', 'Beilagen', 'Paprika', 'Sizilianische Küche', 'Obst und Gemüse vom Grill', 'Ziegenkäse']",https://www.kochwiki.org/wiki/Tortini_di_melanzane
"Zucchinifächer mit Schafkäse, Tomaten und schwarzen Oliven",2160,"Die Zucchini ist eine Kürbisart mit zartem Eigengeschmack, hier aufgemotzt mit frischem, würzigem Thymian als Zucchinifächer mit Schafkäse, Tomaten und schwarzen Oliven ein köstliches Gericht zur Vorspeise oder als Beilage zu gegrilltem Fleisch, Geflügel oder Fisch bei Grillfesten. 
","{'Tomate', 'Olive', 'Zucchini', 'Gewürzthymian', 'Knoblauch', 'Schafskäse'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Beilagen', 'Mediterrane Küche', 'Obst und Gemüse vom Grill', 'Vegetarische Hauptspeise', 'Vegetarische Vorspeise', 'Vorspeisen', 'Zucchini']","https://www.kochwiki.org/wiki/Zucchinif%C3%A4cher_mit_Schafk%C3%A4se,_Tomaten_und_schwarzen_Oliven"
Gebratene Jakobsmuscheln auf safranisierter Paprika-Tomatensauce,2161,"Die gebratenen Jakobsmuscheln auf safranisierter Paprika-Tomatensauce bekommt mit der Sauce durch das Braten der Paprika im Ofen einen leicht rauchigen Geschmack. Diese Muschel gilt als besondere Delikatesse. Das Fleisch hat einen nussigen, etwas süßlichen Geschmack und darf niemals durchgebraten serviert werden. Das nebenstehende Foto zeigt die Schalentiere mit Mangoldgemüse und einer Paprika-Tomatensauce.
","{'Butter', 'Meersalz', 'Safran', 'Paprika-Tomatensauce für Fischgerichte', 'Pfeffer', 'Wasser', 'Jakobsmuschel'}","['Schwierigkeit leicht', 'Rezepte mit Alkohol', 'Deutsche Küche', 'Vorspeisen', 'Jakobsmuschel', 'Festliche Küche']",https://www.kochwiki.org/wiki/Gebratene_Jakobsmuscheln_auf_safranisierter_Paprika-Tomatensauce
Gratinierte Jakobsmuscheln,2162,"Wer seinen Lebenspartner einmal mit einer besonderen Vorspeise überraschen will, für den ist die gratinierte Jakobsmuschel genau das richtige. Eine wunderbare Vorspeise, die Lust auf das ganze Menü macht.
","{'Parmesan', 'Meersalz', 'Orange', 'Pfeffer', 'Zucker', 'Chicorée', 'Toastbrot', 'Olivenöl', 'Maracuja', 'Jakobsmuschel'}","['Schwierigkeit mittel', 'Rezepte ohne Alkohol', 'Französische Küche', 'Vorspeisen', 'Jakobsmuschel']",https://www.kochwiki.org/wiki/Gratinierte_Jakobsmuscheln
Jakobsmuscheln auf einer Vinaigrette mit Koriander und Vanille,2163,"Die Jakobsmuscheln auf einer Vinaigrette mit Koriander und Vanille ist eine ganz feine Vorspeise. Die Meeresfrüchte sollten auf jeden Fall eine glasigen Kern besitzen. Die vietnamesische Petersilie ist nicht jedermanns Geschmack, aber in Verbindung mit der Säure verliert sie etwas von ihrer Strenge, einfach einmal ausprobieren.
","{'Butter', 'Vinaigrette mit Koriander und Vanille', 'Pfeffer', 'Koriander', 'Salz', 'Jakobsmuschel'}","['Schwierigkeit leicht bis mittel', 'Rezepte ohne Alkohol', 'Vorspeisen', 'Jakobsmuschel']",https://www.kochwiki.org/wiki/Jakobsmuscheln_auf_einer_Vinaigrette_mit_Koriander_und_Vanille
Jakobsmuscheln in Cidre,2164,"Jakobsmuscheln in Cidre sind wunderbare spanische Tapas, leider ein kostspieliges Vergnügen (frische Muscheln). Wer aber seine Zunge mit etwas Feinem schmeicheln möchte, dem seien Jakobsmuscheln empfohlen. Die leeren Schalen sind schönes Andenken, welches sich in der Küche auch immer wieder verwenden lässt.
","{'Butter', 'Sauerrahm', 'Champignon', 'Pfeffer', 'Weizenmehl', 'Salz', 'Cidre', 'Zitrone', 'Jakobsmuschel'}","['Schwierigkeit mittel', 'Rezepte ohne Alkohol', 'Jakobsmuschel', 'Tapas mit Pilzen', 'Tapas mit Meeresfrüchten', 'Mediterrane Küche']",https://www.kochwiki.org/wiki/Jakobsmuscheln_in_Cidre
Jakobsmuscheln mit Blauschimmelkäse,2165,"Jakobsmuscheln mit Blauschimmelkäse ist eine edle spanische Tapa-Variante die man nicht alle Tage zu essen bekommt. Dazu gibt es frischen Salat.
","{'Salat', 'Orangensaft', 'Blauschimmelkäse', 'Pfeffer', 'Dill', 'Haselnussöl', 'Salz', 'Olivenöl', 'Jakobsmuschel'}","['Schwierigkeit leicht bis mittel', 'Rezepte ohne Alkohol', 'Jakobsmuschel', 'Tapas mit Meeresfrüchten', 'Tapas mit Käse']",https://www.kochwiki.org/wiki/Jakobsmuscheln_mit_Blauschimmelk%C3%A4se
Jakobsmuscheln mit Serrano-Schinken,2166,"Jakobsmuscheln mit Serrano-Schinken sind hervorragende, edle spanische Tapas, die man auch als Vorspeise zu einem spanischen Menü servieren kann. 
","{'Serrano-Schinken', 'Petersilie', 'Knoblauch', 'Pfeffer', 'Zitrone', 'Olivenöl', 'Jakobsmuschel'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Tapas mit Meeresfrüchten', 'Tapas mit Schinken', 'Jakobsmuschel']",https://www.kochwiki.org/wiki/Jakobsmuscheln_mit_Serrano-Schinken
Jakobsmuscheln mit Tomaten und Majoran,2167,"Die Jakobsmuscheln mit Tomaten und Majoran sind ein vom Verfasser entwickeltes Rezept.
","{'Tomate', 'Majoran', 'Pfeffer', 'Kirschtomate', 'Salz', 'Olivenöl', 'Zwiebel', 'Jakobsmuschel'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Französische Küche', 'Vorspeisen', 'Jakobsmuschel']",https://www.kochwiki.org/wiki/Jakobsmuscheln_mit_Tomaten_und_Majoran
Jakobsmuscheln-Tatar auf Kartoffelplinsen,2168,"Dieses Jakobsmuscheln-Tatar ist eine leichte französische Vorspeise, leider etwas kostspielig.
","{'Weißweinessig', 'Kartoffelplinsen', 'Petersilie', 'Pfeffer', 'Schnittlauch', 'Walnussöl', 'Crème fraîche', 'Salz', 'Zitrone', 'Schalotte', 'Jakobsmuschel'}","['Schwierigkeit leicht bis mittel', 'Rezepte ohne Alkohol', 'Französische Küche', 'Vorspeisen', 'Jakobsmuschel', 'Kartoffel']",https://www.kochwiki.org/wiki/Jakobsmuscheln-Tatar_auf_Kartoffelplinsen
Mojama-Tomaten-Tapa mit Ziegenfrischkäse,2169,"Die Mojama-Tomaten-Tapa mit Ziegenfrischkäse ist eine edle spanische Tapa-Variante die man nicht alle Tage zu essen bekommt. Dazu kann man z. B. frischen Salat reichen.
","{'Tomate', 'Ziegenfrischkäse', 'Pinienkern', 'Balsamico', 'Basilikum'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Jakobsmuschel', 'Tapas mit Fisch', 'Tapas mit Käse']",https://www.kochwiki.org/wiki/Mojama-Tomaten-Tapa_mit_Ziegenfrischk%C3%A4se
Duftende Muschelpäckchen,2170,"Duftende Muschelpäckchen sind eine festliche Vorspeise aus der niederländischen Küche.
","{'Butter', 'Senf', 'Meersalz', 'Lauchzwiebel', 'Pfeffer', 'Sherry', 'Miesmuschel'}","['Schwierigkeit mittel', 'Rezepte mit Alkohol', 'Miesmuschel', 'Vorspeisen', 'Festliche Küche', 'Niederländische Küche']",https://www.kochwiki.org/wiki/Duftende_Muschelp%C3%A4ckchen
Flambierte Miesmuscheln,2171,"Die flambierten Miesmuscheln überzeugen auch den einen oder anderen Muschelskeptiker und sind sowohl als Vorspeise als auch als Hauptgericht geeignet.
","{'Apfel', 'Calvados', 'Sahne', 'Knoblauch', 'Stärkemehl', 'Cayennepfeffer', 'Currypulver', 'Miesmuschel'}","['Schwierigkeit leicht bis mittel', 'Rezepte mit Alkohol', 'Französische Küche', 'Miesmuschel']",https://www.kochwiki.org/wiki/Flambierte_Miesmuscheln
Frittierte Muschelspieße,2172,"Die frittierten Muschelspieße sind eine Eigenkreation des Vaters des Verfassers. Sie eigenen sich wunderbar als Vorspeise.
","{'Meersalz', 'Ei', 'Muschel', 'Zubereitung:Paniermehl herstellen', 'Butterschmalz'}","['Schwierigkeit mittel', 'Rezepte ohne Alkohol', 'Miesmuschel', 'Belgische Küche', 'Bretonisch-normannische Küche', 'Vorspeisen']",https://www.kochwiki.org/wiki/Frittierte_Muschelspie%C3%9Fe
